   0.0000000e+00	   0.0000000e+00	   2.5982331e+01	  -5.4507371e+00	  -2.1742943e-01	   7.6767558e+01	  -1.1213314e+01	   1.3399827e+00	
   0.0000000e+00	   1.0101010e-02	   2.6034466e+01	  -5.4471838e+00	   1.8512735e-01	   7.6723481e+01	  -1.1241200e+01	  -1.6699257e-01	
   0.0000000e+00	   2.0202020e-02	   2.6083178e+01	  -5.4224372e+00	   5.8990634e-01	   7.6661139e+01	  -1.1267871e+01	  -1.6720107e+00	
   0.0000000e+00	   3.0303030e-02	   2.6120056e+01	  -5.3744795e+00	   9.9975681e-01	   7.6428096e+01	  -1.1287948e+01	  -3.1734826e+00	
   0.0000000e+00	   4.0404040e-02	   2.6147698e+01	  -5.3039502e+00	   1.4137306e+00	   7.6060106e+01	  -1.1222421e+01	  -4.6116603e+00	
   0.0000000e+00	   5.0505051e-02	   2.6144401e+01	  -5.2085815e+00	   1.8334227e+00	   7.5842428e+01	  -1.1054254e+01	  -6.0197039e+00	
   0.0000000e+00	   6.0606061e-02	   2.6170046e+01	  -5.0936921e+00	   2.2535149e+00	   7.5786688e+01	  -1.0900311e+01	  -7.4444081e+00	
   0.0000000e+00	   7.0707071e-02	   2.6407363e+01	  -4.9722694e+00	   2.6824327e+00	   7.5497675e+01	  -1.0596596e+01	  -8.8225756e+00	
   0.0000000e+00	   8.0808081e-02	   2.6646215e+01	  -4.8294068e+00	   3.1061959e+00	   7.5042684e+01	  -9.9565095e+00	  -1.0045153e+01	
   0.0000000e+00	   9.0909091e-02	   2.6840046e+01	  -4.6636567e+00	   3.5227207e+00	   7.4863807e+01	  -9.5206733e+00	  -1.1306842e+01	
   0.0000000e+00	   1.0101010e-01	   2.6982021e+01	  -4.4724437e+00	   3.9275264e+00	   7.4488455e+01	  -9.1299771e+00	  -1.2553604e+01	
   0.0000000e+00	   1.1111111e-01	   2.7109326e+01	  -4.2605704e+00	   4.3287194e+00	   7.4114790e+01	  -8.5529518e+00	  -1.3611561e+01	
   0.0000000e+00	   1.2121212e-01	   2.7161347e+01	  -4.0217682e+00	   4.7186160e+00	   7.3936474e+01	  -7.8799395e+00	  -1.4662710e+01	
   0.0000000e+00	   1.3131313e-01	   2.7222309e+01	  -3.7635005e+00	   5.1034750e+00	   7.3880770e+01	  -7.1810970e+00	  -1.5758304e+01	
   0.0000000e+00	   1.4141414e-01	   2.7415941e+01	  -3.4861484e+00	   5.4585952e+00	   7.3746235e+01	  -6.5372611e+00	  -1.6746965e+01	
   0.0000000e+00	   1.5151515e-01	   2.7615883e+01	  -3.1934114e+00	   5.7751868e+00	   7.3581293e+01	  -5.9786729e+00	  -1.7535716e+01	
   0.0000000e+00	   1.6161616e-01	   2.7791633e+01	  -2.8978572e+00	   6.0680258e+00	   7.3397505e+01	  -5.4131444e+00	  -1.8341918e+01	
   0.0000000e+00	   1.7171717e-01	   2.7934834e+01	  -2.5948560e+00	   6.3296006e+00	   7.3195196e+01	  -4.9056544e+00	  -1.9149602e+01	
   0.0000000e+00	   1.8181818e-01	   2.8075650e+01	  -2.2865895e+00	   6.5663166e+00	   7.3181712e+01	  -4.4402336e+00	  -1.9724048e+01	
   0.0000000e+00	   1.9191919e-01	   2.8170796e+01	  -1.9694693e+00	   6.7692785e+00	   7.3197626e+01	  -3.8700543e+00	  -2.0288893e+01	
   0.0000000e+00	   2.0202020e-01	   2.8266438e+01	  -1.6465656e+00	   6.9484638e+00	   7.3231409e+01	  -3.2952326e+00	  -2.0890185e+01	
   0.0000000e+00	   2.1212121e-01	   2.8349146e+01	  -1.3167113e+00	   7.1015023e+00	   7.3091317e+01	  -2.7019593e+00	  -2.1251899e+01	
   0.0000000e+00	   2.2222222e-01	   2.8453330e+01	  -9.6589622e-01	   7.2451337e+00	   7.2812577e+01	  -2.1206150e+00	  -2.1393675e+01	
   0.0000000e+00	   2.3232323e-01	   2.8509455e+01	  -6.1837870e-01	   7.3349239e+00	   7.2551166e+01	  -1.4422035e+00	  -2.1570752e+01	
   0.0000000e+00	   2.4242424e-01	   2.8530718e+01	  -2.6760953e-01	   7.3764279e+00	   7.2346229e+01	  -4.6874901e-01	  -2.1730090e+01	
   0.0000000e+00	   2.5252525e-01	   2.8517787e+01	   8.4970904e-02	   7.3721726e+00	   7.2493302e+01	   4.3248901e-01	  -2.1677356e+01	
   0.0000000e+00	   2.6262626e-01	   2.8470165e+01	   4.3972752e-01	   7.3217371e+00	   7.2569146e+01	   9.9897216e-01	  -2.1616980e+01	
   0.0000000e+00	   2.7272727e-01	   2.8372253e+01	   8.0298159e-01	   7.2163086e+00	   7.2954081e+01	   1.4785165e+00	  -2.1675771e+01	
   0.0000000e+00	   2.8282828e-01	   2.8301621e+01	   1.1496358e+00	   7.0976322e+00	   7.3184313e+01	   2.1381504e+00	  -2.1424515e+01	
   0.0000000e+00	   2.9292929e-01	   2.8285005e+01	   1.4828551e+00	   6.9968743e+00	   7.3208084e+01	   2.8822978e+00	  -2.1003320e+01	
   0.0000000e+00	   3.0303030e-01	   2.8248727e+01	   1.8103132e+00	   6.8529622e+00	   7.3048487e+01	   3.5888312e+00	  -2.0567771e+01	
   0.0000000e+00	   3.1313131e-01	   2.8154376e+01	   2.1334110e+00	   6.6713270e+00	   7.2931157e+01	   4.1508979e+00	  -2.0038786e+01	
   0.0000000e+00	   3.2323232e-01	   2.8040364e+01	   2.4507810e+00	   6.4472235e+00	   7.3145000e+01	   4.6133449e+00	  -1.9369122e+01	
   0.0000000e+00	   3.3333333e-01	   2.7880857e+01	   2.7635432e+00	   6.1878771e+00	   7.3420420e+01	   5.1432013e+00	  -1.8728983e+01	
   0.0000000e+00	   3.4343434e-01	   2.7676965e+01	   3.0773395e+00	   5.8828140e+00	   7.3697831e+01	   5.6614701e+00	  -1.8100649e+01	
   0.0000000e+00	   3.5353535e-01	   2.7477345e+01	   3.3719011e+00	   5.5509540e+00	   7.3724622e+01	   6.2823427e+00	  -1.7155564e+01	
   0.0000000e+00	   3.6363636e-01	   2.7364104e+01	   3.6428360e+00	   5.2156373e+00	   7.3690799e+01	   6.8930337e+00	  -1.6162483e+01	
   0.0000000e+00	   3.7373737e-01	   2.7274877e+01	   3.9009312e+00	   4.8727619e+00	   7.3864536e+01	   7.6942369e+00	  -1.5235277e+01	
   0.0000000e+00	   3.8383838e-01	   2.7128451e+01	   4.1366738e+00	   4.5074507e+00	   7.4208125e+01	   8.4099082e+00	  -1.4241076e+01	
   0.0000000e+00	   3.9393939e-01	   2.6989198e+01	   4.3544255e+00	   4.1289617e+00	   7.4615816e+01	   8.8132547e+00	  -1.3093129e+01	
   0.0000000e+00	   4.0404040e-01	   2.6801972e+01	   4.5526974e+00	   3.7311549e+00	   7.4809227e+01	   9.1405275e+00	  -1.1927699e+01	
   0.0000000e+00	   4.1414141e-01	   2.6616182e+01	   4.7331814e+00	   3.3187791e+00	   7.5008580e+01	   9.4928287e+00	  -1.0756042e+01	
   0.0000000e+00	   4.2424242e-01	   2.6390385e+01	   4.8941705e+00	   2.8884563e+00	   7.5034239e+01	   1.0046442e+01	  -9.3954611e+00	
   0.0000000e+00	   4.3434343e-01	   2.6279801e+01	   5.0360041e+00	   2.4662157e+00	   7.5022390e+01	   1.0612874e+01	  -8.0349240e+00	
   0.0000000e+00	   4.4444444e-01	   2.6216034e+01	   5.1594719e+00	   2.0471022e+00	   7.5203253e+01	   1.0973012e+01	  -6.7061105e+00	
   0.0000000e+00	   4.5454545e-01	   2.6149425e+01	   5.2594738e+00	   1.6311827e+00	   7.5549584e+01	   1.1074540e+01	  -5.3082178e+00	
   0.0000000e+00	   4.6464646e-01	   2.6094924e+01	   5.3379226e+00	   1.2183249e+00	   7.5885750e+01	   1.1151124e+01	  -3.8594640e+00	
   0.0000000e+00	   4.7474747e-01	   2.6036874e+01	   5.3922333e+00	   8.0838003e-01	   7.6100321e+01	   1.1311475e+01	  -2.4015046e+00	
   0.0000000e+00	   4.8484848e-01	   2.6003101e+01	   5.4268446e+00	   4.0201024e-01	   7.6264382e+01	   1.1485040e+01	  -9.3109669e-01	
   0.0000000e+00	   4.9494949e-01	   2.5951558e+01	   5.4344094e+00	  -8.4926479e-05	   7.6226169e+01	   1.1743087e+01	   5.7757351e-01	
   0.0000000e+00	   5.0505051e-01	   2.5972667e+01	   5.4376392e+00	  -4.0518899e-01	   7.6190838e+01	   1.2025648e+01	   2.0825324e+00	
   0.0000000e+00	   5.1515152e-01	   2.6038744e+01	   5.4406104e+00	  -8.0609109e-01	   7.5998220e+01	   1.1915408e+01	   3.5807839e+00	
   0.0000000e+00	   5.2525253e-01	   2.6115508e+01	   5.4155662e+00	  -1.2183997e+00	   7.6109849e+01	   1.2251240e+01	   5.0654489e+00	
   0.0000000e+00	   5.3535354e-01	   2.6172468e+01	   5.3610262e+00	  -1.6381636e+00	   7.6083784e+01	   1.1970235e+01	   6.5347992e+00	
   0.0000000e+00	   5.4545455e-01	   2.6241278e+01	   5.2818251e+00	  -2.0668680e+00	   7.5867250e+01	   1.1224295e+01	   7.9936546e+00	
   0.0000000e+00	   5.5555556e-01	   2.6306293e+01	   5.1760032e+00	  -2.5034879e+00	   7.5608725e+01	   1.0598900e+01	   9.4059005e+00	
   0.0000000e+00	   5.6565657e-01	   2.6354494e+01	   5.0429722e+00	  -2.9569166e+00	   7.5082350e+01	   9.8669169e+00	   1.0692079e+01	
   0.0000000e+00	   5.7575758e-01	   2.6454743e+01	   4.8868868e+00	  -3.3914008e+00	   7.4589255e+01	   9.2007574e+00	   1.1983518e+01	
   0.0000000e+00	   5.8585859e-01	   2.6647125e+01	   4.7115209e+00	  -3.7823816e+00	   7.4228279e+01	   8.8455096e+00	   1.3286251e+01	
   0.0000000e+00	   5.9595960e-01	   2.6844998e+01	   4.5275329e+00	  -4.1686250e+00	   7.4318688e+01	   9.2715074e+00	   1.4506463e+01	
   0.0000000e+00	   6.0606061e-01	   2.7004834e+01	   4.3273936e+00	  -4.5523918e+00	   7.4103198e+01	   9.1127730e+00	   1.5661614e+01	
   0.0000000e+00	   6.1616162e-01	   2.7164852e+01	   4.1189546e+00	  -4.9335308e+00	   7.3829177e+01	   8.2348351e+00	   1.6827233e+01	
   0.0000000e+00	   6.2626263e-01	   2.7298337e+01	   3.8947610e+00	  -5.3092506e+00	   7.3575722e+01	   7.2279633e+00	   1.7845290e+01	
   0.0000000e+00	   6.3636364e-01	   2.7415322e+01	   3.6704262e+00	  -5.6892947e+00	   7.3192577e+01	   6.5244497e+00	   1.8717005e+01	
   0.0000000e+00	   6.4646465e-01	   2.7535479e+01	   3.4156907e+00	  -6.0514514e+00	   7.2841997e+01	   6.1190783e+00	   1.9615903e+01	
   0.0000000e+00	   6.5656566e-01	   2.7736479e+01	   3.1065298e+00	  -6.3796375e+00	   7.2689948e+01	   5.7524655e+00	   2.0518423e+01	
   0.0000000e+00	   6.6666667e-01	   2.7932508e+01	   2.7894697e+00	  -6.6811912e+00	   7.2796318e+01	   5.2649921e+00	   2.1251210e+01	
   0.0000000e+00	   6.7676768e-01	   2.8076362e+01	   2.4693498e+00	  -6.9442108e+00	   7.2452142e+01	   4.6100064e+00	   2.1864860e+01	
   0.0000000e+00	   6.8686869e-01	   2.8196847e+01	   2.1478719e+00	  -7.1716944e+00	   7.2450149e+01	   4.0865558e+00	   2.2606856e+01	
   0.0000000e+00	   6.9696970e-01	   2.8271653e+01	   1.8199873e+00	  -7.3648116e+00	   7.2850800e+01	   3.5572857e+00	   2.3225504e+01	
   0.0000000e+00	   7.0707071e-01	   2.8320827e+01	   1.4935662e+00	  -7.5192336e+00	   7.2912412e+01	   2.8066038e+00	   2.3644904e+01	
   0.0000000e+00	   7.1717172e-01	   2.8322821e+01	   1.1607788e+00	  -7.6389935e+00	   7.2557927e+01	   1.9647824e+00	   2.3962898e+01	
   0.0000000e+00	   7.2727273e-01	   2.8381025e+01	   8.0843087e-01	  -7.7605377e+00	   7.2376848e+01	   1.2011576e+00	   2.4224382e+01	
   0.0000000e+00	   7.3737374e-01	   2.8434724e+01	   4.5171413e-01	  -7.8610116e+00	   7.2562747e+01	   6.7506451e-01	   2.4341439e+01	
   0.0000000e+00	   7.4747475e-01	   2.8450760e+01	   9.4962821e-02	  -7.9085827e+00	   7.2690267e+01	   1.2345152e-01	   2.4466867e+01	
   0.0000000e+00	   7.5757576e-01	   2.8434736e+01	  -2.6255424e-01	  -7.9093118e+00	   7.2297704e+01	  -5.1425891e-01	   2.4425146e+01	
   0.0000000e+00	   7.6767677e-01	   2.8386868e+01	  -6.2088061e-01	  -7.8633776e+00	   7.1971381e+01	  -1.2535523e+00	   2.4098650e+01	
   0.0000000e+00	   7.7777778e-01	   2.8305886e+01	  -9.8007660e-01	  -7.7709110e+00	   7.2102951e+01	  -1.9242804e+00	   2.3883901e+01	
   0.0000000e+00	   7.8787879e-01	   2.8184196e+01	  -1.3427436e+00	  -7.6278131e+00	   7.2401780e+01	  -2.5668811e+00	   2.3748945e+01	
   0.0000000e+00	   7.9797980e-01	   2.8083590e+01	  -1.6918796e+00	  -7.4556614e+00	   7.2530144e+01	  -3.1642784e+00	   2.3404627e+01	
   0.0000000e+00	   8.0808081e-01	   2.8047051e+01	  -2.0148767e+00	  -7.2547687e+00	   7.2471803e+01	  -3.6939570e+00	   2.2782401e+01	
   0.0000000e+00	   8.1818182e-01	   2.7967088e+01	  -2.3296849e+00	  -7.0244843e+00	   7.2444653e+01	  -4.2817697e+00	   2.2209000e+01	
   0.0000000e+00	   8.2828283e-01	   2.7872024e+01	  -2.6395802e+00	  -6.7693401e+00	   7.2532359e+01	  -5.0215590e+00	   2.1658372e+01	
   0.0000000e+00	   8.3838384e-01	   2.7742831e+01	  -2.9397432e+00	  -6.4846079e+00	   7.2949798e+01	  -5.6691210e+00	   2.0911864e+01	
   0.0000000e+00	   8.4848485e-01	   2.7596151e+01	  -3.2327460e+00	  -6.1733680e+00	   7.3284347e+01	  -6.2330441e+00	   2.0148070e+01	
   0.0000000e+00	   8.5858586e-01	   2.7410435e+01	  -3.5176402e+00	  -5.8275630e+00	   7.3635901e+01	  -6.7888342e+00	   1.9404125e+01	
   0.0000000e+00	   8.6868687e-01	   2.7233645e+01	  -3.7924030e+00	  -5.4707262e+00	   7.3746563e+01	  -7.3763169e+00	   1.8407784e+01	
   0.0000000e+00	   8.7878788e-01	   2.7144638e+01	  -4.0337176e+00	  -5.1190799e+00	   7.3730202e+01	  -8.0266782e+00	   1.7285603e+01	
   0.0000000e+00	   8.8888889e-01	   2.7039180e+01	  -4.2538518e+00	  -4.7544904e+00	   7.3704285e+01	  -8.5699200e+00	   1.6187099e+01	
   0.0000000e+00	   8.9898990e-01	   2.6925089e+01	  -4.4601872e+00	  -4.3757510e+00	   7.3737104e+01	  -8.9288987e+00	   1.5068482e+01	
   0.0000000e+00	   9.0909091e-01	   2.6779463e+01	  -4.6484490e+00	  -3.9821730e+00	   7.4031186e+01	  -9.2010282e+00	   1.3821099e+01	
   0.0000000e+00	   9.1919192e-01	   2.6634782e+01	  -4.8201527e+00	  -3.5758400e+00	   7.4274558e+01	  -9.5997720e+00	   1.2579734e+01	
   0.0000000e+00	   9.2929293e-01	   2.6451408e+01	  -4.9723481e+00	  -3.1518721e+00	   7.4628294e+01	  -1.0235868e+01	   1.1359768e+01	
   0.0000000e+00	   9.3939394e-01	   2.6279477e+01	  -5.1103422e+00	  -2.7197909e+00	   7.4928395e+01	  -1.0632386e+01	   1.0002777e+01	
   0.0000000e+00	   9.4949495e-01	   2.6225391e+01	  -5.2261668e+00	  -2.2921649e+00	   7.5125614e+01	  -1.0874496e+01	   8.6037170e+00	
   0.0000000e+00	   9.5959596e-01	   2.6191417e+01	  -5.3139815e+00	  -1.8679166e+00	   7.5418061e+01	  -1.1161235e+01	   7.2174675e+00	
   0.0000000e+00	   9.6969697e-01	   2.6149264e+01	  -5.3823733e+00	  -1.4486372e+00	   7.5848660e+01	  -1.1332252e+01	   5.8048159e+00	
   0.0000000e+00	   9.7979798e-01	   2.6100510e+01	  -5.4279825e+00	  -1.0337965e+00	   7.6253523e+01	  -1.1300659e+01	   4.3281415e+00	
   0.0000000e+00	   9.8989899e-01	   2.6035010e+01	  -5.4479824e+00	  -6.2495090e-01	   7.6522586e+01	  -1.1257273e+01	   2.8386036e+00	
   0.0000000e+00	   1.0000000e+00	   2.5982331e+01	  -5.4507371e+00	  -2.1742943e-01	   7.6767558e+01	  -1.1213314e+01	   1.3399827e+00	
   1.0101010e-02	   0.0000000e+00	   2.6003600e+01	  -5.4433981e+00	  -2.4029355e-01	             NaN	             NaN	             NaN	
   1.0101010e-02	   1.0101010e-02	   2.5903727e+01	  -5.4262723e+00	   1.7417890e-01	   7.6647263e+01	  -1.1133475e+01	   5.1778292e-02	
   1.0101010e-02	   2.0202020e-02	   2.5898901e+01	  -5.3933069e+00	   5.8122000e-01	   7.6609142e+01	  -1.1164876e+01	  -1.4519183e+00	
   1.0101010e-02	   3.0303030e-02	   2.5891070e+01	  -5.3369372e+00	   9.9051173e-01	   7.6220028e+01	  -1.1220234e+01	  -2.9466139e+00	
   1.0101010e-02	   4.0404040e-02	   2.5864500e+01	  -5.2580567e+00	   1.4068409e+00	   7.5864075e+01	  -1.1306691e+01	  -4.3869520e+00	
   1.0101010e-02	   5.0505051e-02	   2.5837695e+01	  -5.1576900e+00	   1.8224847e+00	   7.5732972e+01	  -1.1274158e+01	  -5.8000127e+00	
   1.0101010e-02	   6.0606061e-02	   2.5860540e+01	  -5.0475722e+00	   2.2238222e+00	   7.5596576e+01	  -1.1066750e+01	  -7.2188357e+00	
   1.0101010e-02	   7.0707071e-02	   2.5905136e+01	  -4.9241646e+00	   2.6246839e+00	   7.5076927e+01	  -1.0627356e+01	  -8.5854364e+00	
   1.0101010e-02	   8.0808081e-02	   2.6024751e+01	  -4.7752907e+00	   3.0292561e+00	   7.4742673e+01	  -1.0187187e+01	  -9.8328536e+00	
   1.0101010e-02	   9.0909091e-02	   2.6165317e+01	  -4.6076965e+00	   3.4313219e+00	   7.4568922e+01	  -9.7547254e+00	  -1.1096969e+01	
   1.0101010e-02	   1.0101010e-01	   2.6248106e+01	  -4.4148874e+00	   3.8234629e+00	   7.4028901e+01	  -9.2769309e+00	  -1.2319393e+01	
   1.0101010e-02	   1.1111111e-01	   2.6296615e+01	  -4.1990355e+00	   4.2076934e+00	   7.3747648e+01	  -8.7433999e+00	  -1.3419550e+01	
   1.0101010e-02	   1.2121212e-01	   2.6279673e+01	  -3.9559538e+00	   4.5790040e+00	   7.3641013e+01	  -8.0776046e+00	  -1.4487878e+01	
   1.0101010e-02	   1.3131313e-01	   2.6356628e+01	  -3.7051320e+00	   4.9672907e+00	   7.3497884e+01	  -7.3814705e+00	  -1.5574877e+01	
   1.0101010e-02	   1.4141414e-01	   2.6571920e+01	  -3.4457374e+00	   5.3754707e+00	   7.3252236e+01	  -6.7558392e+00	  -1.6547194e+01	
   1.0101010e-02	   1.5151515e-01	   2.6714487e+01	  -3.1545530e+00	   5.6924609e+00	   7.3078828e+01	  -6.1777925e+00	  -1.7347536e+01	
   1.0101010e-02	   1.6161616e-01	   2.6816551e+01	  -2.8527883e+00	   5.9713294e+00	   7.2906066e+01	  -5.6037266e+00	  -1.8156579e+01	
   1.0101010e-02	   1.7171717e-01	   2.6893937e+01	  -2.5451638e+00	   6.2216296e+00	   7.2491457e+01	  -5.0462521e+00	  -1.8916919e+01	
   1.0101010e-02	   1.8181818e-01	   2.6966236e+01	  -2.2335510e+00	   6.4496189e+00	   7.2480000e+01	  -4.4914690e+00	  -1.9502522e+01	
   1.0101010e-02	   1.9191919e-01	   2.6987175e+01	  -1.9063721e+00	   6.6425224e+00	   7.2517119e+01	  -3.9089453e+00	  -2.0071821e+01	
   1.0101010e-02	   2.0202020e-01	   2.7024895e+01	  -1.5888633e+00	   6.8103253e+00	   7.2474710e+01	  -3.2748603e+00	  -2.0652731e+01	
   1.0101010e-02	   2.1212121e-01	   2.7048696e+01	  -1.2842766e+00	   6.9390044e+00	   7.2285409e+01	  -2.6370595e+00	  -2.1004707e+01	
   1.0101010e-02	   2.2222222e-01	   2.7117872e+01	  -9.5323700e-01	   7.0709299e+00	   7.2004487e+01	  -2.0247706e+00	  -2.1150801e+01	
