   0.0000000e+00	   1.0042046e+01	   9.9136984e-01	   9.0527840e+00	   1.8063797e+01	   1.7796887e+01	
   5.0251256e-03	   9.9523776e+00	   9.8041398e-01	   8.9385251e+00	   1.8421913e+01	   1.7441702e+01	
   1.0050251e-02	   9.8628608e+00	   9.6743520e-01	   8.8270222e+00	   1.8749649e+01	   1.7051606e+01	
   1.5075377e-02	   9.7737001e+00	   9.5256130e-01	   8.7182951e+00	   1.9069077e+01	   1.6645949e+01	
   2.0100503e-02	   9.6850844e+00	   9.3592977e-01	   8.6124897e+00	   1.9377475e+01	   1.6231210e+01	
   2.5125628e-02	   9.5971891e+00	   9.1768660e-01	   8.5097030e+00	   1.9674413e+01	   1.5806895e+01	
   3.0150754e-02	   9.5101825e+00	   8.9796241e-01	   8.4100210e+00	   1.9966941e+01	   1.5364370e+01	
   3.5175879e-02	   9.4242376e+00	   8.7689435e-01	   8.3135248e+00	   2.0253112e+01	   1.4910475e+01	
   4.0201005e-02	   9.3395284e+00	   8.5461625e-01	   8.2202860e+00	   2.0531450e+01	   1.4450121e+01	
   4.5226131e-02	   9.2561837e+00	   8.3127960e-01	   8.1302784e+00	   2.0800038e+01	   1.3987352e+01	
   5.0251256e-02	   9.1743602e+00	   8.0702130e-01	   8.0435823e+00	   2.1048790e+01	   1.3506537e+01	
   5.5276382e-02	   9.0941535e+00	   7.8195556e-01	   7.9600273e+00	   2.1305202e+01	   1.3037425e+01	
   6.0301508e-02	   9.0157530e+00	   7.5620783e-01	   7.8797103e+00	   2.1571729e+01	   1.2564468e+01	
   6.5326633e-02	   8.9392029e+00	   7.2992235e-01	   7.8024996e+00	   2.1810884e+01	   1.2090829e+01	
   7.0351759e-02	   8.8646312e+00	   7.0319351e-01	   7.7283684e+00	   2.2050606e+01	   1.1616602e+01	
   7.5376884e-02	   8.7921658e+00	   6.7613628e-01	   7.6573129e+00	   2.2281879e+01	   1.1147929e+01	
   8.0402010e-02	   8.7218396e+00	   6.4886865e-01	   7.5891002e+00	   2.2505218e+01	   1.0689531e+01	
   8.5427136e-02	   8.6537451e+00	   6.2147286e-01	   7.5237278e+00	   2.2725567e+01	   1.0237717e+01	
   9.0452261e-02	   8.5879828e+00	   5.9405438e-01	   7.4611504e+00	   2.2937932e+01	   9.7933895e+00	
   9.5477387e-02	   8.5245593e+00	   5.6670296e-01	   7.4011353e+00	   2.3142844e+01	   9.3622030e+00	
   1.0050251e-01	   8.4635440e+00	   5.3948657e-01	   7.3436784e+00	   2.3344061e+01	   8.9443042e+00	
   1.0552764e-01	   8.4049994e+00	   5.1250164e-01	   7.2887110e+00	   2.3535681e+01	   8.5362402e+00	
   1.1055276e-01	   8.3489289e+00	   4.8581384e-01	   7.2361525e+00	   2.3705305e+01	   8.1311956e+00	
   1.1557789e-01	   8.2953372e+00	   4.5947399e-01	   7.1857346e+00	   2.3890001e+01	   7.7572364e+00	
   1.2060302e-01	   8.2443190e+00	   4.3356877e-01	   7.1375555e+00	   2.4075337e+01	   7.3902004e+00	
   1.2562814e-01	   8.1958168e+00	   4.0814215e-01	   7.0915024e+00	   2.4239209e+01	   7.0299937e+00	
   1.3065327e-01	   8.1498577e+00	   3.8324915e-01	   7.0475222e+00	   2.4397716e+01	   6.6800312e+00	
   1.3567839e-01	   8.1064266e+00	   3.5894180e-01	   7.0055386e+00	   2.4549059e+01	   6.3445038e+00	
   1.4070352e-01	   8.0655126e+00	   3.3525530e-01	   6.9654787e+00	   2.4692582e+01	   6.0208918e+00	
   1.4572864e-01	   8.0271068e+00	   3.1223837e-01	   6.9273355e+00	   2.4829957e+01	   5.7036980e+00	
   1.5075377e-01	   7.9911781e+00	   2.8992359e-01	   6.8910139e+00	   2.4959221e+01	   5.4007691e+00	
   1.5577889e-01	   7.9577098e+00	   2.6834168e-01	   6.8565051e+00	   2.5081328e+01	   5.1038213e+00	
   1.6080402e-01	   7.9266742e+00	   2.4752629e-01	   6.8237810e+00	   2.5197573e+01	   4.8144007e+00	
