   0.0000000e+00	   2.1409533e+01	   2.5266154e+00	   1.9383806e+01	   1.9368451e+01	   2.4866883e+01	
   5.0251256e-03	   2.0894434e+01	   2.4353345e+00	   1.8897339e+01	   1.9487050e+01	   2.4356786e+01	
   1.0050251e-02	   2.0396431e+01	   2.3437275e+00	   1.8431056e+01	   1.9588259e+01	   2.3842052e+01	
   1.5075377e-02	   1.9915723e+01	   2.2521858e+00	   1.7984690e+01	   1.9678130e+01	   2.3319782e+01	
   2.0100503e-02	   1.9452556e+01	   2.1610843e+00	   1.7558140e+01	   1.9763287e+01	   2.2792051e+01	
   2.5125628e-02	   1.9006890e+01	   2.0707272e+00	   1.7150888e+01	   1.9840027e+01	   2.2255679e+01	
   3.0150754e-02	   1.8578671e+01	   1.9813937e+00	   1.6762636e+01	   1.9907193e+01	   2.1717689e+01	
   3.5175879e-02	   1.8167882e+01	   1.8933116e+00	   1.6392916e+01	   1.9979263e+01	   2.1171435e+01	
   4.0201005e-02	   1.7774278e+01	   1.8066760e+00	   1.6041298e+01	   2.0043084e+01	   2.0619758e+01	
   4.5226131e-02	   1.7397655e+01	   1.7216426e+00	   1.5707312e+01	   2.0103163e+01	   2.0061221e+01	
   5.0251256e-02	   1.7037795e+01	   1.6383481e+00	   1.5390641e+01	   2.0160248e+01	   1.9498162e+01	
   5.5276382e-02	   1.6694513e+01	   1.5569127e+00	   1.5090662e+01	   2.0217300e+01	   1.8927636e+01	
   6.0301508e-02	   1.6367370e+01	   1.4774164e+00	   1.4806881e+01	   2.0273207e+01	   1.8348023e+01	
   6.5326633e-02	   1.6055995e+01	   1.3999124e+00	   1.4538836e+01	   2.0330503e+01	   1.7764134e+01	
   7.0351759e-02	   1.5760140e+01	   1.3244706e+00	   1.4286176e+01	   2.0387671e+01	   1.7172444e+01	
   7.5376884e-02	   1.5479385e+01	   1.2511217e+00	   1.4048185e+01	   2.0444676e+01	   1.6571406e+01	
   8.0402010e-02	   1.5213246e+01	   1.1798820e+00	   1.3824539e+01	   2.0503061e+01	   1.5964010e+01	
   8.5427136e-02	   1.4961528e+01	   1.1108051e+00	   1.3614677e+01	   2.0563911e+01	   1.5347522e+01	
   9.0452261e-02	   1.4723586e+01	   1.0438634e+00	   1.3418081e+01	   2.0627294e+01	   1.4721786e+01	
   9.5477387e-02	   1.4499184e+01	   9.7910231e-01	   1.3234414e+01	   2.0689401e+01	   1.4083245e+01	
   1.0050251e-01	   1.4287796e+01	   9.1650144e-01	   1.3062987e+01	   2.0760336e+01	   1.3444618e+01	
   1.0552764e-01	   1.4088994e+01	   8.5606389e-01	   1.2903491e+01	   2.0831725e+01	   1.2796648e+01	
   1.1055276e-01	   1.3902476e+01	   7.9780716e-01	   1.2755287e+01	   2.0904952e+01	   1.2141940e+01	
   1.1557789e-01	   1.3727636e+01	   7.4170161e-01	   1.2617894e+01	   2.0981217e+01	   1.1485281e+01	
   1.2060302e-01	   1.3564234e+01	   6.8778071e-01	   1.2490876e+01	   2.1060518e+01	   1.0825823e+01	
   1.2562814e-01	   1.3411717e+01	   6.3601155e-01	   1.2373584e+01	   2.1142573e+01	   1.0167864e+01	
   1.3065327e-01	   1.3269721e+01	   5.8640497e-01	   1.2265703e+01	   2.1216693e+01	   9.5041660e+00	
   1.3567839e-01	   1.3137868e+01	   5.3895513e-01	   1.2166455e+01	   2.1310367e+01	   8.8675536e+00	
   1.4070352e-01	   1.3015652e+01	   4.9363047e-01	   1.2075471e+01	   2.1398689e+01	   8.2345077e+00	
   1.4572864e-01	   1.2902848e+01	   4.5045273e-01	   1.1992144e+01	   2.1487016e+01	   7.6219653e+00	
   1.5075377e-01	   1.2798897e+01	   4.0937416e-01	   1.1915903e+01	   2.1575691e+01	   7.0319744e+00	
   1.5577889e-01	   1.2703501e+01	   3.7039570e-01	   1.1846366e+01	   2.1664218e+01	   6.4644526e+00	
   1.6080402e-01	   1.2616276e+01	   3.3349104e-01	   1.1782914e+01	   2.1752420e+01	   5.9251259e+00	
   1.6582915e-01	   1.2536798e+01	   2.9862844e-01	   1.1725204e+01	   2.1825570e+01	   5.4070133e+00	
   1.7085427e-01	   1.2464812e+01	   2.6580788e-01	   1.1672621e+01	   2.1919294e+01	   4.9365859e+00	
   1.7587940e-01	   1.2399839e+01	   2.3497033e-01	   1.1624888e+01	   2.2001589e+01	   4.4827042e+00	
   1.8090452e-01	   1.2341619e+01	   2.0611268e-01	   1.1581600e+01	   2.2078801e+01	   4.0665133e+00	
   1.8592965e-01	   1.2289762e+01	   1.7920229e-01	   1.1542380e+01	   2.2152214e+01	   3.6770704e+00	
   1.9095477e-01	   1.2243916e+01	   1.5421226e-01	   1.1506980e+01	   2.2221751e+01	   3.3140904e+00	
   1.9597990e-01	   1.2203813e+01	   1.3113771e-01	   1.1475078e+01	   2.2287015e+01	   2.9765058e+00	
   2.0100503e-01	   1.2169055e+01	   1.0993596e-01	   1.1446472e+01	   2.2336395e+01	   2.6591628e+00	
   2.0603015e-01	   1.2139398e+01	   9.0598227e-02	   1.1420811e+01	   2.2398597e+01	   2.3742854e+00	
   2.1105528e-01	   1.2114493e+01	   7.3061798e-02	   1.1397985e+01	   2.2447892e+01	   2.1020951e+00	
   2.1608040e-01	   1.2094068e+01	   5.7265172e-02	   1.1377793e+01	   2.2489247e+01	   1.8509699e+00	
   2.2110553e-01	   1.2077869e+01	   4.3099551e-02	   1.1360067e+01	   2.2524427e+01	   1.6122232e+00	
   2.2613065e-01	   1.2065561e+01	   3.0368305e-02	   1.1344734e+01	   2.2553448e+01	   1.3794835e+00	
   2.3115578e-01	   1.2056910e+01	   1.8829862e-02	   1.1331792e+01	   2.2576370e+01	   1.1423552e+00	
   2.3618090e-01	   1.2051479e+01	   8.1072597e-03	   1.1321368e+01	   2.2583759e+01	   8.8881180e-01	
   2.4120603e-01	   1.2048732e+01	  -2.2859927e-03	   1.1313644e+01	   2.2601880e+01	   6.0504275e-01	
   2.4623116e-01	   1.2047878e+01	  -1.2815187e-02	   1.1309107e+01	   2.2607994e+01	   2.7357348e-01	
   2.5125628e-01	   1.2047796e+01	  -2.3645643e-02	   1.1308170e+01	   2.2608980e+01	  -9.1775273e-02	
   2.5628141e-01	   1.2048071e+01	  -3.4353440e-02	   1.1310943e+01	   2.2605823e+01	  -4.4232189e-01	
   2.6130653e-01	   1.2049679e+01	  -4.4775215e-02	   1.1317102e+01	   2.2597882e+01	  -7.5081194e-01	
   2.6633166e-01	   1.2053608e+01	  -5.5287847e-02	   1.1326239e+01	   2.2584835e+01	  -1.0201413e+00	
   2.7135678e-01	   1.2060502e+01	  -6.6385182e-02	   1.1338012e+01	   2.2554599e+01	  -1.2657047e+00	
   2.7638191e-01	   1.2070812e+01	  -7.8480435e-02	   1.1352114e+01	   2.2539712e+01	  -1.4946625e+00	
   2.8140704e-01	   1.2084938e+01	  -9.1929959e-02	   1.1368633e+01	   2.2508248e+01	  -1.7297943e+00	
   2.8643216e-01	   1.2103075e+01	  -1.0691919e-01	   1.1387562e+01	   2.2469758e+01	  -1.9753691e+00	
   2.9145729e-01	   1.2125577e+01	  -1.2362755e-01	   1.1409056e+01	   2.2424617e+01	  -2.2362539e+00	
   2.9648241e-01	   1.2152679e+01	  -1.4212309e-01	   1.1433242e+01	   2.2373388e+01	  -2.5161542e+00	
   3.0150754e-01	   1.2184680e+01	  -1.6246636e-01	   1.1460372e+01	   2.2316709e+01	  -2.8192956e+00	
   3.0653266e-01	   1.2221916e+01	  -1.8470571e-01	   1.1490679e+01	   2.2242696e+01	  -3.1407322e+00	
   3.1155779e-01	   1.2264634e+01	  -2.0884289e-01	   1.1524235e+01	   2.2188032e+01	  -3.4909768e+00	
   3.1658291e-01	   1.2313274e+01	  -2.3493346e-01	   1.1561506e+01	   2.2116535e+01	  -3.8660007e+00	
   3.2160804e-01	   1.2368059e+01	  -2.6296836e-01	   1.1602677e+01	   2.2041467e+01	  -4.2715442e+00	
