   0.0000000e+00	             NaN	             NaN	             NaN	             NaN	
   2.0408163e-02	  -8.0916565e-04	   3.1319710e-04	  -2.5020033e+01	   3.7077367e-02	
   4.0816327e-02	   9.4693858e-01	  -7.3567046e-01	   9.1073803e+01	  -4.9557430e+00	
   6.1224490e-02	   5.3953800e+00	  -4.4618224e+00	   1.1656415e+02	  -3.5157255e+00	
   8.1632653e-02	   1.1684688e+01	  -8.6354502e+00	   1.2431077e+02	  -1.5254654e-01	
   1.0204082e-01	   1.7268631e+01	  -1.0640827e+01	   1.2794938e+02	   3.6632784e+00	
   1.2244898e-01	   2.1257612e+01	  -1.0352896e+01	   1.3515899e+02	   4.0342844e+00	
   1.4285714e-01	   2.4553638e+01	  -8.7634168e+00	   1.5110162e+02	  -8.0291142e-02	
   1.6326531e-01	   2.6938728e+01	  -6.9017551e+00	   1.5508479e+02	   1.9635971e-02	
   1.8367347e-01	   2.8660461e+01	  -5.2902105e+00	   1.4598558e+02	   1.7076549e+00	
   2.0408163e-01	   3.0521582e+01	  -4.6871027e+00	   1.4417974e+02	  -4.6793536e-02	
   2.2448980e-01	   3.3222361e+01	  -6.4579994e+00	   1.5657902e+02	  -2.2642722e+00	
   2.4489796e-01	   3.7066892e+01	  -9.3647284e+00	   1.6226155e+02	  -1.7800335e+00	
   2.6530612e-01	   4.1751883e+01	  -1.1532890e+01	   1.6458158e+02	  -8.6474647e-01	
   2.8571429e-01	   4.7164020e+01	  -1.3937849e+01	   1.7205585e+02	  -1.7100700e+00	
   3.0612245e-01	   5.3220791e+01	  -1.6703396e+01	   1.8628206e+02	  -4.6118084e+00	
   3.2653061e-01	   5.9319475e+01	  -1.9561339e+01	   1.7700636e+02	  -1.0893064e+00	
   3.4693878e-01	   6.5313998e+01	  -2.2014909e+01	   1.6374571e+02	   6.3913835e+00	
   3.6734694e-01	   7.1307864e+01	  -2.3441186e+01	   1.7692335e+02	  -1.5083199e+00	
   3.8775510e-01	   7.6608670e+01	  -2.3679379e+01	   1.9797640e+02	  -3.8444272e+00	
   4.0816327e-01	   7.9619901e+01	  -2.2861877e+01	   2.2173871e+02	  -2.3305857e+00	
   4.2857143e-01	   8.0091481e+01	  -2.0773255e+01	   2.7044061e+02	  -7.4494185e+00	
   4.4897959e-01	   7.9551975e+01	  -1.6421717e+01	   4.3611527e+01	  -1.5861845e+02	
   4.6938776e-01	   7.9516657e+01	  -7.9655032e+00	   4.3016032e+01	  -3.0740396e+00	
   4.8979592e-01	   8.3233206e+01	   1.3376684e+00	   2.0761680e+01	   1.4321191e+02	
   5.1020408e-01	   8.8152583e+01	   4.6519663e+00	   2.8624294e+02	   6.5829560e+00	
   5.3061224e-01	   8.9335600e+01	   2.7797504e+00	   2.3141952e+02	   2.1014663e-01	
   5.5102041e-01	   8.8632185e+01	  -7.0164517e-01	   2.0016690e+02	   8.1536180e-01	
   5.7142857e-01	   8.6476781e+01	  -3.6186038e+00	   2.0534567e+02	  -7.6816030e-01	
   5.9183673e-01	   8.4035112e+01	  -5.2978181e+00	   2.3057028e+02	  -2.8907337e+00	
   6.1224490e-01	   8.1104412e+01	  -4.3232595e+00	   2.2371317e+02	   8.8758023e-02	
   6.3265306e-01	   7.5533684e+01	  -5.5860330e-01	   2.1057640e+02	  -8.0840728e-02	
   6.5306122e-01	   6.5579626e+01	   4.1264114e+00	   1.8788837e+02	   4.4205965e-01	
   6.7346939e-01	   5.1744458e+01	   7.3483745e+00	   1.6321847e+02	   2.6005374e+00	
   6.9387755e-01	   3.8279391e+01	   7.4028344e+00	   1.5590149e+02	   7.0661578e-01	
   7.1428571e-01	   2.8714581e+01	   5.1008907e+00	   1.4849323e+02	  -1.0172826e-01	
   7.3469388e-01	   2.1943743e+01	   3.5439299e+00	   1.3281834e+02	   5.9514305e-01	
   7.5510204e-01	   1.6215153e+01	   2.7878115e+00	   1.2148631e+02	   7.9432374e-01	
   7.7551020e-01	   1.1965033e+01	   1.9343543e+00	   1.1466581e+02	   2.6490262e-01	
   7.9591837e-01	   9.1663067e+00	   1.1668373e+00	   1.0802917e+02	   3.5457048e-01	
   8.1632653e-01	   7.2234915e+00	   7.1304015e-01	   1.0094133e+02	   2.6179227e-01	
   8.3673469e-01	   5.7941238e+00	   4.6097807e-01	   9.6987967e+01	   3.0966027e-02	
   8.5714286e-01	   4.7521017e+00	   2.8833090e-01	   9.2961141e+01	  -4.6011988e-01	
   8.7755102e-01	   4.0135851e+00	   1.3299038e-01	   8.9349870e+01	  -5.9262920e-01	
   8.9795918e-01	   3.5927269e+00	  -9.6552955e-02	   8.8050202e+01	  -8.1411051e-01	
   9.1836735e-01	   3.4399592e+00	  -2.6692802e-01	   9.3404762e+01	  -1.0485040e+00	
   9.3877551e-01	   3.3983095e+00	  -2.1433558e-01	   1.0038092e+02	  -8.0264342e-01	
   9.5918367e-01	   3.1302804e+00	   1.0190240e-01	   1.0174251e+02	  -4.2271894e-02	
   9.7959184e-01	   1.6320308e+00	   2.3036109e-01	   8.2748358e+01	   1.0778387e+00	
   1.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.7668472e+01	   2.7414484e-04	
