   0.0000000e+00	   8.8239480e+00	   2.6452560e-01	   8.4389050e+00	   1.6873596e+01	   1.3803933e+01	
   5.0251256e-03	   8.8180186e+00	   2.6850397e-01	   8.4056171e+00	   1.7340263e+01	   1.3686250e+01	
   1.0050251e-02	   8.8120440e+00	   2.7197978e-01	   8.3717729e+00	   1.7797622e+01	   1.3557000e+01	
   1.5075377e-02	   8.8060247e+00	   2.7494218e-01	   8.3374171e+00	   1.8250288e+01	   1.3414155e+01	
   2.0100503e-02	   8.7999641e+00	   2.7738272e-01	   8.3026060e+00	   1.8694353e+01	   1.3262201e+01	
   2.5125628e-02	   8.7938650e+00	   2.7929590e-01	   8.2673942e+00	   1.9132675e+01	   1.3097364e+01	
   3.0150754e-02	   8.7877315e+00	   2.8067838e-01	   8.2318387e+00	   1.9561619e+01	   1.2924200e+01	
   3.5175879e-02	   8.7815689e+00	   2.8152951e-01	   8.1959979e+00	   1.9983903e+01	   1.2739033e+01	
   4.0201005e-02	   8.7753833e+00	   2.8185078e-01	   8.1599320e+00	   2.0396127e+01	   1.2546320e+01	
   4.5226131e-02	   8.7691841e+00	   2.8164599e-01	   8.1237003e+00	   2.0800909e+01	   1.2342431e+01	
   5.0251256e-02	   8.7629779e+00	   2.8092094e-01	   8.0873655e+00	   2.1195226e+01	   1.2131984e+01	
   5.5276382e-02	   8.7567767e+00	   2.7968345e-01	   8.0509897e+00	   2.1577766e+01	   1.1909199e+01	
   6.0301508e-02	   8.7505903e+00	   2.7794251e-01	   8.0146335e+00	   2.1951864e+01	   1.1681686e+01	
   6.5326633e-02	   8.7444301e+00	   2.7570973e-01	   7.9783602e+00	   2.2317156e+01	   1.1447255e+01	
   7.0351759e-02	   8.7383087e+00	   2.7299766e-01	   7.9422311e+00	   2.2673867e+01	   1.1203875e+01	
   7.5376884e-02	   8.7322394e+00	   2.6982025e-01	   7.9063079e+00	   2.3019304e+01	   1.0954144e+01	
   8.0402010e-02	   8.7262352e+00	   2.6619238e-01	   7.8706524e+00	   2.3353186e+01	   1.0700041e+01	
   8.5427136e-02	   8.7203121e+00	   2.6212986e-01	   7.8353244e+00	   2.3677784e+01	   1.0439105e+01	
   9.0452261e-02	   8.7144821e+00	   2.5764920e-01	   7.8003808e+00	   2.3992420e+01	   1.0170818e+01	
   9.5477387e-02	   8.7087624e+00	   2.5276781e-01	   7.7658815e+00	   2.4294951e+01	   9.8991916e+00	
   1.0050251e-01	   8.7031665e+00	   2.4750326e-01	   7.7318835e+00	   2.4586415e+01	   9.6239639e+00	
   1.0552764e-01	   8.6977092e+00	   2.4187322e-01	   7.6984397e+00	   2.4868715e+01	   9.3424476e+00	
   1.1055276e-01	   8.6924044e+00	   2.3589543e-01	   7.6656050e+00	   2.5140011e+01	   9.0554061e+00	
   1.1557789e-01	   8.6872677e+00	   2.2958770e-01	   7.6334328e+00	   2.5399176e+01	   8.7675864e+00	
   1.2060302e-01	   8.6823116e+00	   2.2296836e-01	   7.6019719e+00	   2.5647888e+01	   8.4764350e+00	
