   0.0000000e+00	   3.2026184e+01	   1.0130334e+01	   8.1649100e+01	  -1.2613845e-02	
   1.0101010e-02	   3.0377714e+01	   9.8388387e+00	   8.0743160e+01	   3.7146680e-03	
   2.0202020e-02	   2.8667358e+01	   9.4758249e+00	   7.9610042e+01	   1.0493545e-02	
   3.0303030e-02	   2.6909954e+01	   9.0478229e+00	   7.8356919e+01	   1.0103038e-02	
   4.0404040e-02	   2.5122214e+01	   8.5622638e+00	   7.7055051e+01	   1.1153655e-02	
   5.0505051e-02	   2.3322005e+01	   8.0282159e+00	   7.5726251e+01	   1.6418879e-02	
   6.0606061e-02	   2.1527738e+01	   7.4556873e+00	   7.4319318e+01	   1.6163433e-02	
   7.0707071e-02	   1.9758295e+01	   6.8558079e+00	   7.2838193e+01	   2.4996920e-02	
   8.0808081e-02	   1.8032690e+01	   6.2401503e+00	   7.1290644e+01	   3.7777915e-02	
   9.0909091e-02	   1.6369314e+01	   5.6201564e+00	   6.9671852e+01	   2.6441742e-02	
   1.0101010e-01	   1.4785327e+01	   5.0063995e+00	   6.8001740e+01	   4.9149768e-02	
   1.1111111e-01	   1.3296400e+01	   4.4090826e+00	   6.6401205e+01	   1.3527227e-02	
   1.2121212e-01	   1.1915551e+01	   3.8365537e+00	   6.4761047e+01	   2.2694605e-02	
   1.3131313e-01	   1.0653643e+01	   3.2959288e+00	   6.3172682e+01	   2.9325258e-02	
   1.4141414e-01	   9.5177422e+00	   2.7926585e+00	   6.1638139e+01	   2.2286398e-02	
   1.5151515e-01	   8.5125055e+00	   2.3304722e+00	   6.0214879e+01	   2.4883377e-02	
   1.6161616e-01	   7.6393263e+00	   1.9114129e+00	   5.8916608e+01	   2.1754480e-02	
   1.7171717e-01	   6.8966869e+00	   1.5362135e+00	   5.7734812e+01	   6.8262333e-02	
   1.8181818e-01	   6.2805569e+00	   1.2047336e+00	   5.6756547e+01	   2.1666489e-02	
   1.9191919e-01	   5.7845847e+00	   9.1616158e-01	   5.5933763e+01	   1.7362915e-02	
   2.0202020e-01	   5.4004758e+00	   6.6946709e-01	   5.5261384e+01	   1.4191133e-02	
   2.1212121e-01	   5.1184302e+00	   4.6366726e-01	   5.4716100e+01	   1.0057790e-02	
   2.2222222e-01	   4.9283622e+00	   2.9683800e-01	   5.4276551e+01	   1.6105561e-02	
   2.3232323e-01	   4.8197372e+00	   1.6301402e-01	   5.3857376e+01	   2.0564657e-02	
   2.4242424e-01	   4.7784253e+00	   4.7978259e-02	   5.3439759e+01	   1.0045525e-01	
   2.5252525e-01	   4.7738352e+00	  -6.7673462e-02	   5.3358870e+01	   7.3642663e-03	
   2.6262626e-01	   4.7872151e+00	  -1.8186623e-01	   5.3643505e+01	  -8.2197740e-04	
   2.7272727e-01	   4.8536077e+00	  -3.0382377e-01	   5.4039295e+01	   2.4135833e-02	
   2.8282828e-01	   4.9939564e+00	  -4.5325932e-01	   5.4483539e+01	   8.7298792e-04	
   2.9292929e-01	   5.2196153e+00	  -6.4049712e-01	   5.4964569e+01	   6.7300570e-03	
   3.0303030e-01	   5.5408966e+00	  -8.6936386e-01	   5.5560666e+01	   5.0819766e-03	
   3.1313131e-01	   5.9676213e+00	  -1.1412608e+00	   5.6297753e+01	   2.2609348e-02	
