0	0	1.6166273e+01	-1.4525415e+00	-2.8218106e-02	1.5976330e+01	-1.4266923e+00	1.4775431e+01	-1.3670011e+00	-1.7986696e-01
0	0.025641	1.6191312e+01	-1.4184072e+00	2.0559778e-02	1.5954377e+01	-1.3880456e+00	1.3591722e+01	-1.2430427e+00	-1.6806402e+00
0	0.0512821	1.6266775e+01	-1.3113313e+00	9.6560644e-02	1.5962284e+01	-1.2755745e+00	1.4319491e+01	-1.1497514e+00	-4.8775129e+00
0	0.0769231	1.6395127e+01	-1.1551644e+00	1.8820307e-01	1.6011093e+01	-1.1161707e+00	1.4516471e+01	-1.0285555e+00	-7.5030729e+00
0	0.102564	1.6562332e+01	-9.7751208e-01	2.8566812e-01	1.6103950e+01	-9.3874246e-01	1.4985241e+01	-8.6662718e-01	-9.5950705e+00
0	0.128205	1.6745901e+01	-7.9724258e-01	3.7968806e-01	1.6216766e+01	-7.6146103e-01	1.5075607e+01	-7.1465358e-01	-1.1226182e+01
0	0.153846	1.6926587e+01	-6.2210762e-01	4.6427581e-01	1.6337373e+01	-5.9147743e-01	1.5405215e+01	-5.4848312e-01	-1.2474106e+01
0	0.179487	1.7084417e+01	-4.5281724e-01	5.3364289e-01	1.6444400e+01	-4.2901314e-01	1.5435344e+01	-4.0480409e-01	-1.3384463e+01
0	0.205128	1.7205300e+01	-2.8711388e-01	5.8452328e-01	1.6529544e+01	-2.7133805e-01	1.5644879e+01	-2.4632356e-01	-1.3997897e+01
0	0.230769	1.7275996e+01	-1.2290355e-01	6.1349101e-01	1.6578539e+01	-1.1603906e-01	1.5600690e+01	-1.0806980e-01	-1.4331660e+01
0	0.25641	1.7290894e+01	4.1013674e-02	6.1953628e-01	1.6589757e+01	3.8644813e-02	1.5690347e+01	4.8715576e-02	-1.4399906e+01
0	0.282051	1.7247136e+01	2.0496223e-01	6.0177316e-01	1.6558258e+01	1.9344002e-01	1.5560312e+01	1.8596689e-01	-1.4201258e+01
0	0.307692	1.7150404e+01	3.6968741e-01	5.6169573e-01	1.6490966e+01	3.4967384e-01	1.5533845e+01	3.4420924e-01	-1.3732269e+01
0	0.333333	1.7008880e+01	5.3676580e-01	5.0105123e-01	1.6392640e+01	5.0926928e-01	1.5313392e+01	4.8434217e-01	-1.2974631e+01
0	0.358974	1.6837661e+01	7.0865443e-01	4.2360796e-01	1.6277580e+01	6.7516819e-01	1.5180066e+01	6.4861108e-01	-1.1902655e+01
0	0.384615	1.6652570e+01	8.8649716e-01	3.3355220e-01	1.6158075e+01	8.4888165e-01	1.4866904e+01	7.9739629e-01	-1.0470804e+01
0	0.410256	1.6474594e+01	1.0666545e+00	2.3692173e-01	1.6053425e+01	1.0274574e+00	1.4634193e+01	9.6032986e-01	-8.6188946e+00
0	0.435897	1.6324011e+01	1.2360137e+00	1.4127542e-01	1.5980654e+01	1.1983598e+00	1.4178031e+01	1.0968200e+00	-6.2636571e+00
0	0.461538	1.6221480e+01	1.3708885e+00	5.6133795e-02	1.5954619e+01	1.3380912e+00	1.3801971e+01	1.1938824e+00	-3.3240116e+00
0	0.487179	1.6176398e+01	1.4441546e+00	-7.4914465e-03	1.5963973e+01	1.4155452e+00	1.3207326e+01	1.3844978e+00	-4.9910761e-01
0	0.512821	1.6176486e+01	1.4439869e+00	-4.8907456e-02	1.5962561e+01	1.4160818e+00	1.3545793e+01	1.2855252e+00	-1.6448208e-02
0	0.538462	1.6221494e+01	1.3707103e+00	-1.1273314e-01	1.5953511e+01	1.3376348e+00	1.3825774e+01	1.2015938e+00	3.4238020e+00
0	0.564103	1.6323223e+01	1.2358370e+00	-1.9877919e-01	1.5973344e+01	1.1983261e+00	1.4649542e+01	1.1107473e+00	6.0944592e+00
0	0.589744	1.6473711e+01	1.0666760e+00	-2.9434852e-01	1.6054792e+01	1.0275794e+00	1.4571515e+01	9.5818124e-01	8.6682009e+00
0	0.615385	1.6650671e+01	8.8646105e-01	-3.9167364e-01	1.6158641e+01	8.4897288e-01	1.4797595e+01	7.9520233e-01	1.0494847e+01
0	0.641026	1.6834245e+01	7.0855138e-01	-4.8218132e-01	1.6277779e+01	6.7522415e-01	1.5122838e+01	6.4685807e-01	1.1898631e+01
0	0.666667	1.7005282e+01	5.3668325e-01	-5.6036445e-01	1.6392713e+01	5.0930453e-01	1.5270830e+01	4.8366427e-01	1.2942081e+01
0	0.692308	1.7145833e+01	3.6958961e-01	-6.2129092e-01	1.6490974e+01	3.4969354e-01	1.5513600e+01	3.4412920e-01	1.3674864e+01
0	0.717949	1.7242745e+01	2.0492706e-01	-6.6187871e-01	1.6558266e+01	1.9345295e-01	1.5555441e+01	1.8622456e-01	1.4126272e+01
0	0.74359	1.7285903e+01	4.0996572e-02	-6.7959190e-01	1.6589740e+01	3.8651568e-02	1.5695675e+01	4.9014705e-02	1.4316852e+01
0	0.769231	1.7271508e+01	-1.2284638e-01	-6.7369350e-01	1.6578545e+01	-1.1603271e-01	1.5602335e+01	-1.0788687e-01	1.4251951e+01
0	0.794872	1.7200579e+01	-2.8703344e-01	-6.4430215e-01	1.6529528e+01	-2.7133470e-01	1.5635693e+01	-2.4595102e-01	1.3931883e+01
0	0.820513	1.7080503e+01	-4.5268317e-01	-5.9321216e-01	1.6444419e+01	-4.2900913e-01	1.5406313e+01	-4.0398690e-01	1.3339717e+01
0	0.846154	1.6922744e+01	-6.2196861e-01	-5.2314895e-01	1.6337364e+01	-5.9147648e-01	1.5359517e+01	-5.4687769e-01	1.2455721e+01
