0	0.0000000e+00	0.0000000e+00	-5.9060209e-01	-5.2637658e-01
0.02	1.0960994e-04	-6.9921558e-05	5.8113410e+00	5.3200194e+00
0.04	5.5959292e-01	-4.9803321e-01	4.1188574e+01	5.7633708e+01
0.06	5.5156367e+00	-4.7202858e+00	6.9019711e+01	9.1560859e+01
0.08	1.2334174e+01	-9.3468978e+00	8.1159700e+01	1.0806572e+02
0.1	1.7350237e+01	-1.0489115e+01	9.2021398e+01	1.0757218e+02
0.12	2.0996686e+01	-9.6709411e+00	1.0542006e+02	9.1018056e+01
0.14	2.3765176e+01	-8.1026619e+00	1.3651654e+02	5.9037125e+01
0.16	2.5869960e+01	-6.5539405e+00	1.4519638e+02	5.4903822e+01
0.18	2.7067908e+01	-5.1214572e+00	1.4586674e+02	4.5844729e+01
0.2	2.8390891e+01	-3.8851390e+00	1.3717514e+02	4.3896803e+01
0.22	3.0636157e+01	-4.9512346e+00	1.4478959e+02	2.5492134e+01
0.24	3.3424802e+01	-7.7455727e+00	1.5397291e+02	2.7430774e+01
0.26	3.6584243e+01	-9.3897473e+00	1.5504728e+02	4.4479271e+01
0.28	4.0450133e+01	-1.0674814e+01	1.5756225e+02	5.0115087e+01
0.3	4.4583473e+01	-1.2378475e+01	1.6186017e+02	5.8186345e+01
0.32	4.8483526e+01	-1.4317872e+01	1.6836002e+02	6.1132204e+01
0.34	5.1423064e+01	-1.5710348e+01	1.4968171e+02	8.3095746e+01
0.36	5.4024853e+01	-1.5621776e+01	1.4790197e+02	7.4485911e+01
0.38	5.6452015e+01	-1.4236983e+01	1.7096915e+02	5.3554376e+01
0.4	5.8152688e+01	-1.1925506e+01	1.7954786e+02	5.4396737e+01
0.42	5.9273996e+01	-8.5676714e+00	1.7812959e+02	4.5793991e+01
0.44	6.0533721e+01	-5.3705212e+00	1.6325649e+02	4.7885005e+01
0.46	6.1755716e+01	-4.5120329e+00	1.6409728e+02	3.0377611e+01
0.48	6.2773271e+01	-5.0753216e+00	1.7133201e+02	1.3028363e+01
0.5	6.3884064e+01	-5.4566655e+00	1.8697971e+02	1.3836114e+00
0.52	6.4754941e+01	-5.5124659e+00	1.9930867e+02	2.8791061e+01
0.54	6.5054837e+01	-5.2795009e+00	1.9488311e+02	3.0601039e+01
0.56	6.5264499e+01	-4.6528688e+00	1.8913349e+02	1.3679040e+01
0.58	6.5550319e+01	-4.6449136e+00	2.0489577e+02	9.5548706e+00
0.6	6.5443205e+01	-5.4987489e+00	2.1929522e+02	2.0568113e+01
0.62	6.4326006e+01	-4.9465845e+00	2.0496104e+02	5.3768999e+01
0.64	6.0411082e+01	-5.2741669e-01	1.8812003e+02	6.6282876e+01
0.66	5.2533150e+01	4.5997566e+00	1.6888187e+02	5.1428959e+01
0.68	4.1415757e+01	6.9295213e+00	1.5279656e+02	2.2586839e+01
0.7	3.1365578e+01	5.4679960e+00	1.4679557e+02	1.7604771e+01
0.72	2.4362520e+01	3.4422269e+00	1.4143601e+02	1.1396925e+01
0.74	1.8763206e+01	2.8483676e+00	1.2910696e+02	1.9185639e+01
0.76	1.4313334e+01	2.4733755e+00	1.1825872e+02	9.9712239e+00
0.78	1.0836883e+01	1.6214156e+00	1.1121142e+02	8.9098974e+00
0.8	8.4536945e+00	9.2868307e-01	1.0599282e+02	8.8372804e+00
0.82	6.7744943e+00	6.0952252e-01	1.0128119e+02	9.9461361e+00
0.84	5.5311586e+00	4.1754366e-01	9.6867121e+01	9.7109416e+00
0.86	4.5921691e+00	2.4510573e-01	9.2657344e+01	9.2887263e+00
0.88	3.9252570e+00	8.9250563e-02	8.9597686e+01	7.4560315e+00
0.9	3.5705243e+00	-1.0491849e-01	8.8567514e+01	7.8140785e+00
0.92	3.4578195e+00	-2.8958938e-01	9.3257873e+01	1.2048525e+01
0.94	3.4022255e+00	-2.1178414e-01	1.0133501e+02	1.0158696e+01
0.96	3.1062106e+00	1.4096184e-01	1.0198162e+02	1.0351831e+01
0.98	1.4829877e+00	2.3572371e-01	8.3264912e+01	3.1229636e+00
1	0.0000000e+00	0.0000000e+00	-3.4746943e+01	-3.4686052e+00
