0	0.0000000e+00	0.0000000e+00	-5.9060226e-01	-5.2637659e-01
0.02	1.0965469e-04	-6.9939182e-05	5.8109871e+00	5.3188485e+00
0.04	5.6433329e-01	-5.0267851e-01	4.1278540e+01	5.7721084e+01
0.06	5.6006250e+00	-4.7992474e+00	6.9331967e+01	9.1979014e+01
0.08	1.2593427e+01	-9.5714280e+00	8.1642225e+01	1.0871608e+02
0.1	1.7816961e+01	-1.0833782e+01	9.2677930e+01	1.0834171e+02
0.12	2.1688197e+01	-1.0094788e+01	1.0630510e+02	9.1776761e+01
0.14	2.4710063e+01	-8.5833718e+00	1.3785620e+02	5.9543307e+01
0.16	2.7081965e+01	-7.0666994e+00	1.4679319e+02	5.5678584e+01
0.18	2.8537283e+01	-5.6521063e+00	1.4782566e+02	4.6519418e+01
0.2	3.0192059e+01	-4.4604036e+00	1.3940013e+02	4.4610281e+01
0.22	3.3061388e+01	-5.8892444e+00	1.4763097e+02	2.5941357e+01
0.24	3.6815042e+01	-9.3782439e+00	1.5769836e+02	2.8095734e+01
0.26	4.1256102e+01	-1.1697499e+01	1.5958541e+02	4.5776702e+01
0.28	4.6878730e+01	-1.3849566e+01	1.6337513e+02	5.1960258e+01
0.3	5.3301797e+01	-1.6736691e+01	1.6929063e+02	6.0845760e+01
0.32	6.0025220e+01	-2.0149816e+01	1.7755976e+02	6.4475890e+01
0.34	6.6261329e+01	-2.3197699e+01	1.5878098e+02	8.8147388e+01
0.36	7.2870412e+01	-2.4848742e+01	1.5690311e+02	7.9050498e+01
0.38	8.0030541e+01	-2.5518096e+01	1.8384801e+02	5.4254042e+01
0.4	8.5494390e+01	-2.5575828e+01	1.9983327e+02	5.2244379e+01
0.42	8.7749714e+01	-2.5250134e+01	2.1338462e+02	1.0646385e+02
0.44	8.7266880e+01	-2.5166824e+01	2.8223830e+02	8.4927451e+01
0.46	8.3751096e+01	-1.7723495e+01	-5.4830862e+01	-1.3090441e+02
0.48	8.5418027e+01	-1.9618038e-01	-5.6331212e+01	-4.5590386e+01
0.5	9.3849356e+01	9.0879126e+00	3.0543619e+02	2.2585758e+00
0.52	9.8421876e+01	6.9128886e+00	2.3443151e+02	3.3999526e+01
0.54	9.7403058e+01	-1.8250418e-01	2.0969853e+02	3.2891043e+01
0.56	9.3833131e+01	-3.5190128e+00	2.0096105e+02	1.5882134e+01
0.58	9.0989987e+01	-4.1953913e+00	2.1937616e+02	1.0230654e+01
0.6	8.8697804e+01	-5.0935533e+00	2.3402509e+02	2.1948696e+01
0.62	8.4538894e+01	-3.5380261e+00	2.1744184e+02	5.7050201e+01
0.64	7.6426103e+01	2.1105957e+00	1.9735562e+02	6.9529515e+01
0.66	6.3686268e+01	7.4005729e+00	1.7564605e+02	5.3483144e+01
0.68	4.8236305e+01	9.1329400e+00	1.5791773e+02	2.3368459e+01
0.7	3.5368769e+01	6.8007800e+00	1.5089803e+02	1.8096881e+01
0.72	2.6807291e+01	4.1775640e+00	1.4452295e+02	1.1645573e+01
0.74	2.0230171e+01	3.3075660e+00	1.3124866e+02	1.9503794e+01
0.76	1.5172220e+01	2.7620751e+00	1.1978910e+02	1.0082333e+01
0.78	1.1324629e+01	1.7798292e+00	1.1230962e+02	8.9978325e+00
0.8	8.7374841e+00	1.0116495e+00	1.0677413e+02	8.8817564e+00
0.82	6.9415902e+00	6.5586814e-01	1.0182704e+02	9.9857263e+00
0.84	5.6293053e+00	4.4424518e-01	9.7243087e+01	9.7486607e+00
0.86	4.6489639e+00	2.6002483e-01	9.2913166e+01	9.3143782e+00
0.88	3.9579482e+00	9.6878331e-02	8.9774346e+01	7.4621319e+00
0.9	3.5902908e+00	-1.0218526e-01	8.8701246e+01	7.8199121e+00
0.92	3.4728541e+00	-2.8950668e-01	9.3360260e+01	1.2054783e+01
0.94	3.4150295e+00	-2.1145601e-01	1.0142112e+02	1.0167321e+01
0.96	3.1148724e+00	1.4233583e-01	1.0204698e+02	1.0355290e+01
0.98	1.4852334e+00	2.3624158e-01	8.3293818e+01	3.1215906e+00
1	0.0000000e+00	0.0000000e+00	-3.4761276e+01	-3.4700353e+00
