0	2.5583434e+01	1.7125048e+00	7.8820379e+01	-2.3994138e+00
0.025641	1.8395065e+01	1.2247620e+00	7.2599969e+01	-2.1810458e+00
0.0512821	1.2906159e+01	8.2850767e-01	6.6474710e+01	-1.9024933e+00
0.0769231	8.9044401e+00	5.3270965e-01	6.0622561e+01	-1.5887281e+00
0.102564	6.1075900e+00	3.2718832e-01	5.5213613e+01	-1.2625363e+00
0.128205	4.2259982e+00	1.9261666e-01	5.0404108e+01	-9.4186496e-01
0.153846	3.0046255e+00	1.0826251e-01	4.6331987e+01	-6.3815747e-01
0.179487	2.2433737e+00	5.6310912e-02	4.3116155e+01	-3.5533647e-01
0.205128	1.8020571e+00	2.3071698e-02	4.0866110e+01	-8.8648270e-02
0.230769	1.5979276e+00	-1.3328070e-03	3.9699541e+01	1.7356031e-01
0.25641	1.5678067e+00	-1.6903234e-02	3.9513311e+01	3.7904082e-01
0.282051	1.6725608e+00	-3.9375316e-02	4.0120210e+01	6.5149254e-01
0.307692	1.9870760e+00	-7.2663954e-02	4.1826975e+01	9.4501221e-01
0.333333	2.5728336e+00	-1.2396569e-01	4.4557540e+01	1.2656177e+00
0.358974	3.5401690e+00	-2.0694773e-01	4.8199200e+01	1.6211244e+00
0.384615	5.0586385e+00	-3.4028361e-01	5.2640787e+01	2.0099950e+00
0.410256	7.3564346e+00	-5.4751286e-01	5.7755219e+01	2.4223814e+00
0.435897	1.0708872e+01	-8.5418368e-01	6.3396320e+01	2.8411095e+00
0.461538	1.5407899e+01	-1.2812746e+00	6.9401741e+01	3.2430303e+00
0.487179	2.1709531e+01	-1.8351852e+00	7.5598204e+01	3.6010782e+00
0.512821	2.9763808e+01	-2.4964832e+00	8.1807766e+01	3.8868899e+00
0.538462	3.9540313e+01	-3.2113978e+00	8.7854154e+01	4.0736500e+00
0.564103	5.0767906e+01	-3.8905964e+00	9.3568369e+01	4.1387839e+00
0.589744	6.2907510e+01	-4.4183924e+00	9.8792994e+01	4.0661814e+00
0.615385	7.5171520e+01	-4.6727358e+00	1.0338517e+02	3.8477978e+00
0.641026	8.6596579e+01	-4.5537501e+00	1.0721918e+02	3.4847733e+00
0.666667	9.6174274e+01	-4.0179440e+00	1.1019187e+02	2.9886844e+00
0.692308	1.0305112e+02	-3.1163540e+00	1.1223788e+02	2.3843766e+00
0.717949	1.0681785e+02	-2.0327998e+00	1.1336846e+02	1.7199392e+00
0.74359	1.0789417e+02	-1.1280887e+00	1.1377473e+02	1.0462859e+00
0.769231	1.0763839e+02	-3.5983272e-01	1.1363398e+02	6.8615814e-01
0.794872	1.0537289e+02	7.3385819e-01	1.1293227e+02	-4.0046696e-02
0.820513	1.0008042e+02	1.8534906e+00	1.1136496e+02	-7.2504068e-01
0.846154	9.1796326e+01	2.7337987e+00	1.0886309e+02	-1.3352563e+00
0.871795	8.1189573e+01	3.2489919e+00	1.0546063e+02	-1.8371503e+00
0.897436	6.9220583e+01	3.3828121e+00	1.0124470e+02	-2.2113214e+00
0.923077	5.6897644e+01	3.1935602e+00	9.6330595e+01	-2.4493798e+00
0.948718	4.5112516e+01	2.7806014e+00	9.0852808e+01	-2.5523961e+00
0.974359	3.4538383e+01	2.2543939e+00	8.4961593e+01	-2.5299156e+00
1	2.5583434e+01	1.7125048e+00	7.8820379e+01	-2.3983283e+00
