0.000000	0.000000	15.466392	-0.791017	-0.136289	67.126305	-19.443006	1.171560
0.016949	0.000000	15.466396	-0.785939	-0.123544	66.909094	-19.027957	3.704576
0.033898	0.000000	15.466265	-0.771619	-0.113202	66.352883	-17.968344	5.921999
0.050847	0.000000	15.467084	-0.747568	-0.104051	65.511008	-16.400959	7.604277
0.067797	0.000000	15.468729	-0.714172	-0.095557	64.453789	-14.552226	8.666998
0.084746	0.000000	15.471316	-0.672103	-0.088123	63.259887	-12.616713	9.137727
0.101695	0.000000	15.474729	-0.622161	-0.082637	62.005223	-10.731754	9.109550
0.118644	0.000000	15.478683	-0.565250	-0.079370	60.756848	-8.976132	8.697121
0.135593	0.000000	15.482737	-0.502273	-0.078323	59.569801	-7.383027	8.008676
0.152542	0.000000	15.486676	-0.434172	-0.079709	58.487094	-5.955538	7.133346
0.169492	0.000000	15.490128	-0.361965	-0.083767	57.540848	-4.679459	6.138489
0.186441	0.000000	15.493099	-0.286918	-0.090444	56.754371	-3.531683	5.071636
0.203390	0.000000	15.495441	-0.210339	-0.099432	56.143746	-2.485456	3.964563
0.220339	0.000000	15.497025	-0.133299	-0.110258	55.719746	-1.513061	2.837396
0.237288	0.000000	15.497846	-0.056667	-0.122287	55.488832	-0.586891	1.702220
0.254237	0.000000	15.497949	0.019460	-0.134750	55.454449	0.320137	0.566457
0.271186	0.000000	15.497042	0.095878	-0.147178	55.617086	1.234829	-0.564409
0.288136	0.000000	15.495341	0.173108	-0.158823	55.974746	2.184092	-1.684229
0.305085	0.000000	15.492864	0.250539	-0.168886	56.522309	3.195156	-2.783430
0.322034	0.000000	15.489570	0.327296	-0.176725	57.250867	4.295570	-3.846088
0.338983	0.000000	15.485564	0.402379	-0.181842	58.146566	5.512419	-4.846421
0.355932	0.000000	15.480957	0.474325	-0.183982	59.188793	6.870544	-5.745059
0.372881	0.000000	15.475458	0.541210	-0.183244	60.348438	8.388483	-6.484838
0.389831	0.000000	15.469641	0.601797	-0.180024	61.585797	10.071619	-6.987734
0.406780	0.000000	15.464011	0.655472	-0.174814	62.849031	11.901295	-7.154934
0.423729	0.000000	15.458589	0.701781	-0.168180	64.073816	13.820431	-6.874503
0.440678	0.000000	15.454469	0.739955	-0.160821	65.185477	15.718667	-6.041865
0.457627	0.000000	15.451385	0.769317	-0.153299	66.104180	17.426479	-4.597014
0.474576	0.000000	15.449948	0.788974	-0.145903	66.755008	18.731703	-2.572035
0.491525	0.000000	15.450632	0.798460	-0.138628	67.079820	19.430139	-0.126302
0.508475	0.000000	15.450597	0.798089	-0.131200	67.050219	19.396074	2.465010
0.525424	0.000000	15.450140	0.789111	-0.123891	66.673516	18.636717	4.881822
0.542373	0.000000	15.450577	0.769916	-0.117220	65.991797	17.288422	6.856936
0.559322	0.000000	15.452861	0.740736	-0.110452	65.071457	15.559715	8.242646
0.576271	0.000000	15.456215	0.702220	-0.104075	63.990801	13.659727	9.016684
0.593220	0.000000	15.460560	0.655319	-0.098555	62.827555	11.751456	9.244485
0.610169	0.000000	15.465692	0.600824	-0.094497	61.651059	9.938320	9.031886
0.627119	0.000000	15.470592	0.539649	-0.092373	60.518359	8.271474	8.489186
0.644068	0.000000	15.475912	0.473018	-0.092466	59.473090	6.765679	7.712618
0.661017	0.000000	15.480801	0.402136	-0.094927	58.547398	5.413068	6.777451
0.677966	0.000000	15.485109	0.328145	-0.099689	57.763246	4.194662	5.739616
0.694915	0.000000	15.488764	0.252233	-0.106496	57.135469	3.085909	4.638209
0.711864	0.000000	15.491461	0.175390	-0.114955	56.673371	2.060325	3.499483
0.728814	0.000000	15.493327	0.098517	-0.124555	56.382430	1.091597	2.341083
0.745763	0.000000	15.494315	0.022229	-0.134677	56.265883	0.153725	1.174755
0.762712	0.000000	15.494163	-0.053847	-0.144798	56.324586	-0.778807	0.009323
0.779661	0.000000	15.493405	-0.130222	-0.154765	56.558395	-1.731169	-1.146625
0.796610	0.000000	15.491637	-0.206886	-0.163892	56.965063	-2.729118	-2.283072
0.813559	0.000000	15.489357	-0.283112	-0.171633	57.540273	-3.798891	-3.385622
0.830508	0.000000	15.486289	-0.357933	-0.177614	58.276160	-4.966510	-4.432072
0.847458	0.000000	15.482745	-0.430281	-0.181558	59.160301	-6.257199	-5.389654
0.864407	0.000000	15.478950	-0.498992	-0.183288	60.173035	-7.692744	-6.211144
0.881356	0.000000	15.475118	-0.562916	-0.182824	61.285906	-9.286049	-6.830772
0.898305	0.000000	15.471653	-0.620901	-0.180420	62.458707	-11.032642	-7.162337
0.915254	0.000000	15.468687	-0.671854	-0.176276	63.638316	-12.898099	-7.102135
0.932203	0.000000	15.466708	-0.714697	-0.170475	64.758223	-14.802833	-6.541735
0.949153	0.000000	15.465931	-0.748368	-0.163345	65.741352	-16.609566	-5.395698
0.966102	0.000000	15.465611	-0.772295	-0.155427	66.507805	-18.124672	-3.644618
0.983051	0.000000	15.465607	-0.786450	-0.146693	66.985547	-19.130686	-1.381400
1.000000	0.000000	15.466392	-0.791017	-0.136289	67.126305	-19.443006	1.171560
1.016949	0.000000	15.466396	-0.785939	-0.123544	66.909094	-19.027957	3.704576
0.000000	0.016949	15.465435	-0.788527	0.446976	66.625641	-19.210930	-7.719708
0.016949	0.016949	15.456753	-0.784248	0.457279	67.042422	-19.243125	-5.166404
0.033898	0.016949	15.448198	-0.770565	0.460271	67.098320	-18.590578	-2.671351
0.050847	0.016949	15.440540	-0.747548	0.453835	66.822352	-17.334771	-0.501612
0.067797	0.016949	15.434095	-0.715298	0.439779	66.260727	-15.685075	1.195172
0.084746	0.016949	15.428973	-0.674283	0.418127	65.485488	-13.841311	2.384580
0.101695	0.016949	15.425146	-0.625190	0.388501	64.576887	-11.960214	3.111783
0.118644	0.016949	15.422515	-0.568837	0.351158	63.611262	-10.143653	3.459989
0.135593	0.016949	15.420902	-0.506176	0.306677	62.653941	-8.445491	3.519664
0.152542	0.016949	15.420154	-0.438223	0.255610	61.756730	-6.884807	3.371692
0.169492	0.016949	15.420007	-0.366045	0.198542	60.958461	-5.458738	3.081281
0.186441	0.016949	15.420324	-0.290818	0.136205	60.286813	-4.151772	2.697514
0.203390	0.016949	15.420776	-0.213709	0.069483	59.760586	-2.941697	2.255467
0.220339	0.016949	15.421327	-0.135726	-0.000596	59.391977	-1.803252	1.779427
0.237288	0.016949	15.421588	-0.057724	-0.072830	59.188160	-0.710299	1.286456
0.254237	0.016949	15.421621	0.019999	-0.145915	59.152664	0.363592	0.789035
0.271186	0.016949	15.420811	0.098044	-0.218825	59.285953	1.444877	0.297739
0.288136	0.016949	15.419794	0.176565	-0.290337	59.585516	2.559883	-0.176105
0.305085	0.016949	15.418444	0.254855	-0.359064	60.045555	3.734727	-0.617908
0.322034	0.016949	15.417130	0.331989	-0.423815	60.655711	4.994816	-1.007138
0.338983	0.016949	15.415872	0.406947	-0.483544	61.399754	6.363570	-1.314396
0.355932	0.016949	15.415097	0.478469	-0.537424	62.253312	7.859379	-1.497960
0.372881	0.016949	15.414839	0.545045	-0.584894	63.181645	9.490937	-1.501352
0.389831	0.016949	15.415296	0.605424	-0.625463	64.137422	11.249599	-1.252487
0.406780	0.016949	15.416576	0.658701	-0.658827	65.059645	13.097627	-0.666431
0.423729	0.016949	15.418847	0.704242	-0.685044	65.875133	14.955479	0.342646
0.440678	0.016949	15.422503	0.741404	-0.704422	66.503758	16.691650	1.837409
0.457627	0.016949	15.427817	0.769443	-0.717133	66.869164	18.125482	3.820454
0.474576	0.016949	15.434871	0.787871	-0.723170	66.913039	19.055686	6.194893
0.491525	0.016949	15.443253	0.796496	-0.722418	66.609180	19.316984	8.748092
0.508475	0.016949	15.452376	0.795616	-0.714924	65.970164	18.845658	11.184967
0.525424	0.016949	15.462237	0.785577	-0.700163	65.043098	17.712088	13.210020
0.542373	0.016949	15.472823	0.765400	-0.678583	63.896367	16.095425	14.615118
0.559322	0.016949	15.483831	0.734845	-0.650297	62.605305	14.216124	15.322563
0.576271	0.016949	15.495175	0.694972	-0.616287	61.241586	12.270795	15.370224
0.593220	0.016949	15.506567	0.646957	-0.577500	59.867980	10.397975	14.864721
0.610169	0.016949	15.517756	0.591573	-0.534963	58.536555	8.675361	13.935009
0.627119	0.016949	15.528285	0.529942	-0.489770	57.288801	7.133356	12.702095
0.644068	0.016949	15.537982	0.463352	-0.442890	56.156660	5.771895	11.265354
0.661017	0.016949	15.546481	0.392943	-0.395043	55.164082	4.573928	9.699573
0.677966	0.016949	15.553643	0.319879	-0.346690	54.328441	3.514383	8.057320
0.694915	0.016949	15.559347	0.245261	-0.298115	53.662023	2.565594	6.373515
0.711864	0.016949	15.563500	0.170108	-0.249501	53.173184	1.699791	4.669797
0.728814	0.016949	15.566190	0.095307	-0.200899	52.867371	0.890066	2.958416
0.745763	0.016949	15.567442	0.021422	-0.152218	52.747711	0.110631	1.245739
0.762712	0.016949	15.567341	-0.052247	-0.103452	52.815637	-0.663621	-0.465011
0.779661	0.016949	15.566001	-0.126403	-0.054805	53.070844	-1.457728	-2.171279
0.796610	0.016949	15.563340	-0.201244	-0.006152	53.511340	-2.297050	-3.868435
0.813559	0.016949	15.559365	-0.276019	0.042520	54.132953	-3.207899	-5.547304
0.830508	0.016949	15.554024	-0.349810	0.091081	54.928770	-4.217678	-7.191089
0.847458	0.016949	15.547424	-0.421566	0.139277	55.888105	-5.354132	-8.771495
0.864407	0.016949	15.539724	-0.490197	0.186721	56.995344	-6.643609	-10.244554
0.881356	0.016949	15.531130	-0.554501	0.232753	58.228445	-8.106923	-11.545945
0.898305	0.016949	15.522009	-0.613261	0.276481	59.557461	-9.752219	-12.587581
0.915254	0.016949	15.512531	-0.665316	0.317171	60.942871	-11.563336	-13.257605
0.932203	0.016949	15.502750	-0.709263	0.354160	62.334437	-13.484043	-13.428712
0.949153	0.016949	15.492805	-0.743759	0.386425	63.670855	-15.401954	-12.980796
0.966102	0.016949	15.483113	-0.768458	0.412799	64.881367	-17.142211	-11.841302
0.983051	0.016949	15.473991	-0.783371	0.433022	65.890344	-18.485609	-10.035286
1.000000	0.016949	15.465430	-0.788579	0.446976	66.625641	-19.210930	-7.719708
1.016949	0.016949	15.456839	-0.784229	0.457279	67.042422	-19.243125	-5.166404
0.000000	0.033898	15.464368	-0.779724	1.020046	64.926074	-18.437334	-16.080653
0.016949	0.033898	15.446857	-0.776779	1.029971	65.965320	-18.893047	-13.777065
0.033898	0.033898	15.429760	-0.764507	1.030068	66.625609	-18.709211	-11.254158
0.050847	0.033898	15.413674	-0.742890	1.011229	66.965977	-17.848406	-8.815231
