0.000000	0.000000	15.912748	-1.237091	-0.021879	15.685445	-1.219332	15.719432	-1.166194	-0.157486
0.016949	0.000000	15.914214	-1.225990	-0.043351	15.696812	-1.209197	15.102720	-1.294198	0.952579
0.033898	0.000000	15.925424	-1.202341	-0.052002	15.701285	-1.185864	15.603585	-1.245518	0.523893
0.050847	0.000000	15.940486	-1.166469	-0.053737	15.708277	-1.150549	15.817130	-1.158116	0.888991
0.067797	0.000000	15.954863	-1.115958	-0.053810	15.720195	-1.101099	15.845120	-1.136959	1.262225
0.084746	0.000000	15.968053	-1.050754	-0.053093	15.733773	-1.037090	15.838515	-1.065222	1.187905
0.101695	0.000000	15.981689	-0.972050	-0.053899	15.744297	-0.961029	15.848549	-1.004213	0.994961
0.118644	0.000000	15.994802	-0.882124	-0.054773	15.753931	-0.873610	15.891827	-0.909167	1.012144
0.135593	0.000000	16.012299	-0.784703	-0.054585	15.763954	-0.779267	15.871827	-0.803531	1.009819
0.152542	0.000000	16.029217	-0.682602	-0.055250	15.774183	-0.677909	15.858982	-0.685627	0.960768
0.169492	0.000000	16.044443	-0.574788	-0.053802	15.783273	-0.571083	15.873354	-0.572206	0.828148
0.186441	0.000000	16.058628	-0.462695	-0.053329	15.791718	-0.460447	15.883337	-0.456706	0.812319
0.203390	0.000000	16.071871	-0.347325	-0.053036	15.800077	-0.346088	15.889075	-0.338745	0.770813
0.220339	0.000000	16.083376	-0.230871	-0.049894	15.807755	-0.230997	15.898399	-0.221598	0.668254
0.237288	0.000000	16.092781	-0.113546	-0.046850	15.814646	-0.114563	15.909321	-0.104075	0.647236
0.254237	0.000000	16.100159	0.003614	-0.045046	15.821598	0.001118	15.916857	0.013016	0.626011
0.271186	0.000000	16.105093	0.121301	-0.042017	15.827809	0.117765	15.921787	0.130706	0.548987
0.288136	0.000000	16.107367	0.238633	-0.036748	15.832377	0.234131	15.925293	0.246908	0.479093
0.305085	0.000000	16.107790	0.354662	-0.034539	15.836691	0.349305	15.928474	0.362357	0.468026
0.322034	0.000000	16.106722	0.468033	-0.032872	15.840745	0.461249	15.928176	0.475118	0.368928
0.338983	0.000000	16.104218	0.578360	-0.029831	15.843675	0.570521	15.923983	0.584426	0.238609
