0	0	23.96505098	-4.352865538	-0.2078493832	72.82048356	-9.811350014	0.0002435274442
0	0.08333333333	24.66528643	-4.139679099	2.953805724	72.12711276	-8.853687906	0.09563214747
0	0.1666666667	25.69032771	-2.419013329	5.506917792	70.83147471	-4.945593209	0.1915047813
0	0.25	26.07496711	0.001883289557	6.506813869	70.13405525	0.006302328458	0.2343337225
0	0.3333333333	25.68431496	2.430131199	5.511371592	70.82492075	4.973175247	0.1952284081
0	0.4166666666	24.59435607	4.181843803	2.949516517	72.1264279	8.593272278	0.09584960053
0	0.5	24.02177995	4.369004028	-0.2083997097	72.86475612	9.832785123	0.0001383546591
0	0.5833333333	24.4981458	4.185159085	-3.369117342	71.74536505	8.603070755	-0.09543292767
0	0.6666666666	25.49236438	2.43594607	-5.935525688	70.17235336	4.985261057	-0.1943997687
0	0.75	25.85158232	0.002116702868	-6.932568339	69.39162541	0.006811059227	-0.2333165783
0	0.8333333333	25.49702507	-2.424284121	-5.930629737	70.17807653	-4.956505455	-0.1905824623
0	0.9166666666	24.56236426	-4.141847858	-3.374149479	71.74489703	-8.854876648	-0.09516905907
0	1	23.96505098	-4.352865538	-0.2078493832	72.82048771	-9.811350236	5.286590736e-05
0.08333333335	0	24.01514808	-3.980817966	-0.4460711619	72.59472248	-8.492088343	0.02037807582
0.08333333335	0.08333333333	19.95566955	-3.154647681	2.021907794	69.34056862	-8.479759136	0.1153507832
0.08333333335	0.1666666667	16.42254677	-1.558238081	3.568296376	65.12555496	-5.193199449	0.2403111943
0.08333333335	0.25	14.89050334	0.0005337757	4.007985821	62.9421185	0.003419553189	0.3033375083
0.08333333335	0.3333333333	16.4314156	1.560027727	3.572267826	65.13273652	5.198081199	0.2409235165
0.08333333335	0.4166666666	20.00417722	3.146694517	2.020349733	69.38940489	8.42725714	0.1155014781
0.08333333335	0.5	24.01514808	3.980817966	-0.4460711619	72.59480525	8.492098131	0.02030275231
0.08333333335	0.5833333333	28.42400429	3.779796888	-3.403435461	73.69188069	6.323788079	-0.05792900667
0.08333333335	0.6666666666	32.64607636	2.300842987	-5.932166615	74.1088187	3.224203715	-0.1126239875
0.08333333335	0.75	34.70956239	0.001929471876	-6.981318475	75.79988281	0.003923669053	-0.0991369198
0.08333333335	0.8333333333	32.62006801	-2.293504024	-5.932346273	74.08681984	-3.215441817	-0.1128623335
0.08333333335	0.9166666666	28.36663513	-3.754499524	-3.394834394	73.64442422	-6.294599303	-0.05850989819
0.08333333335	1	24.01514808	-3.980817966	-0.4460711619	72.594886	-8.492107026	0.02023039352
0.1666666667	0	23.96410711	-2.188994593	-0.4301306206	72.26902748	-4.511587365	0.01925356941
0.1666666667	0.08333333333	16.12911322	-1.519655772	0.9251810438	66.73543222	-4.969725736	0.0835262872
0.1666666667	0.1666666667	9.606656155	-0.5863651727	1.384399803	59.14458256	-3.176499159	0.1685584967
0.1666666667	0.25	7.124631222	-0.0001678262178	1.301111095	55.31441173	-0.0009853652111	0.1931481888
0.1666666667	0.3333333333	9.613742458	0.5853161094	1.385608728	59.15632756	3.170448172	0.1683844919
0.1666666667	0.4166666666	16.18199905	1.515276136	0.9279395158	66.79134325	4.963227053	0.0835024368
0.1666666667	0.5	23.96410711	2.188994593	-0.4301306206	72.26930887	4.511605907	0.01917078228
0.1666666667	0.5833333333	30.92611355	2.061730336	-2.218645333	75.16329519	2.861818988	-0.02570288005
0.1666666667	0.6666666666	35.91363163	1.07139248	-3.591093288	76.68536717	0.9722338315	-0.0388784454
0.1666666667	0.75	37.18145802	-0.002913714119	-3.643586699	77.05262182	-0.002671431547	0.01336344067
0.1666666667	0.8333333333	35.89503798	-1.077191027	-3.589582005	76.6678393	-0.9842429984	-0.03811022086
0.1666666667	0.9166666666	30.86452134	-2.069381828	-2.218967697	75.11620175	-2.955259385	-0.02570762357
0.1666666667	1	23.96410711	-2.188994593	-0.4301306206	72.2695791	-4.51162155	0.01909362491
0.25	0	23.93633094	0.000258734949	-0.2116549903	72.11671303	0.1197512148	-0.0005733322345
0.25	0.08333333333	14.61248211	-0.01107021436	-0.129907669	65.550536	0.05777402359	-0.0004839073911
0.25	0.1666666667	7.431278256	-0.003440029256	-0.06306350974	56.74291504	0.02573358769	-0.0003474619558
0.25	0.25	5.815723875	-0.0009876492175	-0.04887440873	53.75884224	-0.00746946887	-0.0003709255301
0.25	0.3333333333	7.435305505	0.0001926352112	-0.06197262847	56.75112804	-0.04603969295	-0.0001965272973
0.25	0.4166666666	14.65868887	0.001640046493	-0.1252209263	65.60236752	-0.08882880031	2.058189379e-05
0.25	0.5	23.93633094	-0.000258734949	-0.2116549903	72.11719578	-0.1197510284	-0.0005565660802
0.25	0.5833333333	31.78657891	-0.01082041749	-0.2948116022	75.72171384	-0.1165830738	-0.003118092585
0.25	0.6666666666	36.68870053	-0.01249671559	-0.3210391634	77.58726317	0.03019536498	0.002203656775
0.25	0.75	37.24436614	9.768750992e-05	-0.2768932615	78.37483275	-3.816865715e-05	0.00782190024
0.25	0.8333333333	36.67747598	0.01221549114	-0.319543901	77.57459105	-0.03200294964	0.002595473454
