   0.000000	   0.000000	   0.000000	   0.000000	   9.362829
   0.020000	   0.000378	   0.000358	  13.008500	  -5.431727
   0.040000	   0.376257	  -0.381301	  43.127500	  45.100580
   0.060000	   5.297100	  -4.475513	  69.919000	  68.212486
   0.080000	  12.772793	  -9.462307	  87.343500	  90.772465
   0.100000	  18.270201	 -11.008431	 101.690000	  96.511970
   0.120000	  22.425687	 -10.234997	 118.829500	  66.274915
   0.140000	  25.973263	  -8.929096	 138.293000	  40.386202
   0.160000	  28.689449	  -7.641717	 148.877500	  39.559350
   0.180000	  30.477546	  -6.357347	 148.706500	  45.576393
   0.200000	  32.574868	  -5.189092	 145.711000	  14.642324
   0.220000	  36.508725	  -7.035739	 151.240500	   0.125771
   0.240000	  41.905674	 -11.500586	 160.817500	  25.846640
   0.260000	  48.453150	 -14.944010	 166.735500	  30.944380
   0.280000	  57.509919	 -18.779862	 172.674000	  33.523785
   0.300000	  68.636229	 -24.115068	 180.350500	  31.811821
   0.320000	  81.651711	 -31.043136	 184.422500	  56.719733
   0.340000	  95.886796	 -38.738687	 175.146000	  85.326434
   0.360000	 113.207527	 -45.998572	 181.990500	  36.913774
   0.380000	 134.354541	 -54.568644	 203.123500	  24.281202
   0.400000	 147.214338	 -62.425361	 257.995000	-124.928423
   0.420000	 146.679523	 -63.832210	 214.919000	 354.406982
   0.440000	 141.946561	 -49.478431	 -28.370500	 171.866577
   0.460000	 144.598840	 -20.647762	  -7.507000	  66.483209
   0.480000	 151.044878	  -0.692379	  -0.457000	 -18.824252
   0.500000	 152.902724	  17.793039	   1.650500	-107.429111
   0.520000	 165.411253	  29.816601	 262.102000	-242.716661
   0.540000	 168.245132	  21.363456	 273.560500	 185.386776
   0.560000	 159.416353	   8.629444	 226.487500	  17.377562
   0.580000	 143.065234	   2.414294	 241.896000	 -20.318225
   0.600000	 130.762122	  -1.475643	 246.815500	  17.403324
   0.620000	 117.739830	  -0.559545	 231.834500	  28.998738
   0.640000	 100.699606	   5.345075	 212.162500	  16.397718
   0.660000	  79.204563	  10.148402	 186.310500	  11.692007
   0.680000	  56.634704	  11.123123	 165.023500	 -13.742769
   0.700000	  40.028951	   7.906600	 155.706000	 -14.691434
   0.720000	  29.382150	   4.731231	 146.462000	  -1.093059
   0.740000	  21.744138	   3.478361	 133.241000	  -2.682128
   0.760000	  15.874193	   2.802439	 121.618500	  -9.052520
   0.780000	  11.698484	   1.777622	 113.383000	  -5.013665
   0.800000	   8.925497	   0.992607	 107.137500	  -1.380810
   0.820000	   7.038945	   0.635189	 101.697000	  -1.577955
   0.840000	   5.678860	   0.421122	  96.977000	  -0.892100
   0.860000	   4.671967	   0.245668	  93.025500	  -0.177245
   0.880000	   3.962405	   0.091869	  89.853000	   0.666610
   0.900000	   3.595606	  -0.091781	  88.782500	   0.326465
   0.920000	   3.486724	  -0.283744	  93.702000	   1.015320
   0.940000	   3.427370	  -0.219855	 101.309000	   4.746879
   0.960000	   3.124684	   0.106227	 101.223500	  -5.945550
   0.980000	   1.414625	   0.209608	  81.631000	 -11.417837
   1.000000	   0.000000	   0.000000	   0.000000	 -21.233171
